Price,Area,Location,No. of Bedrooms,New/Resale,Gymnasium,Lift Available,Car Parking,Maintenance Staff,24x7 Security,Children's Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Gas Connection,Jogging Track,Swimming Pool
2100000,529,Andheri,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3600000,530,Andheri,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
9200000,1260,Andheri,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
9000000,1260,Andheri,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
9200000,1150,Andheri,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
5300000,690,Andheri,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
15500000,1240,Andheri,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0
9500000,1260,Andheri,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
9000000,1240,Andheri,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
10100000,1265,Andheri,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10800000,1260,Andheri,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
11000000,1255,Andheri,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
7200000,1055,Andheri,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
7000000,1060,Andheri,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
12700000,1238,Andheri,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8500000,1150,Andheri,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
8500000,1165,Andheri,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
7700000,1080,Andheri,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
11000000,1470,Andheri,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0
6000000,610,Andheri,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
9200000,1180,Andheri,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
15000000,1735,Andheri,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0
11000000,1230,Andheri,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
4500000,599,Andheri,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
8800000,980,Andheri,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
16500000,1654,Andheri,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0
16800000,1665,Andheri,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0
16299999,1640,Andheri,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0
15500000,1650,Andheri,3,0,1,1,1,1,1,1,0,0,0,0,0,0,0
4900000,980,Andheri,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
3400000,730,Andheri,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
4800000,1020,Andheri,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
6200000,1075,Andheri,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
33700000,1600,Andheri,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0
50100000,2800,Andheri,4,0,0,0,1,1,1,0,0,0,0,0,0,0,0
10700000,715,Andheri,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
15000000,1016,Andheri,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
18500000,1000,Andheri,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
17600000,1100,Andheri,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
5000000,578,Andheri,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
5000000,650,Andheri,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2600000,400,Badlapur,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21000000,620,Badlapur,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
19600000,1250,Badlapur,2,1,0,1,1,1,1,0,1,1,1,0,0,1,0
18600000,1067,Badlapur,2,1,1,1,1,1,1,1,0,1,1,0,0,0,1
21500000,1200,Badlapur,2,1,1,1,1,0,1,1,1,0,1,1,0,1,1
11000000,780,Badlapur,2,1,1,0,1,0,0,1,0,0,1,0,0,0,0
13799999,1020,Badlapur,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0
14000000,1185,Badlapur,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1
62500000,2665,Badlapur,3,0,1,1,1,0,1,1,1,0,1,1,1,1,1
26500000,1305,Badlapur,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1
13000000,995,Badlapur,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1
10600000,1014,Badlapur,2,1,1,1,1,1,1,1,0,0,1,0,0,1,1
11000000,756,Badlapur,2,0,1,1,1,1,1,1,1,1,1,0,0,1,1
3985000,670,Badlapur,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1
2200000,500,Badlapur,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1
2300000,500,Badlapur,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0
2650000,673,Badlapur,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
4600000,650,Badlapur,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0
5000000,735,Badlapur,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
7200000,952,Badlapur,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0
72000000,1141,Badlapur,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6100000,1150,Badlapur,2,0,0,1,1,0,1,0,0,0,0,0,1,0,0
18500000,1250,Badlapur,2,1,1,1,1,0,1,1,1,0,0,0,1,1,0
4700000,650,Badlapur,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0
4100000,690,Badlapur,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0
4000000,670,Badlapur,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0
4300000,654,Badlapur,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0
3950000,630,Badlapur,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0
3850000,635,Badlapur,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0
22500000,1750,Badlapur,3,1,0,1,1,0,1,0,0,1,1,0,1,1,0
17000000,1250,Badlapur,2,1,0,1,1,0,1,0,0,1,0,0,1,1,0
6000000,687,Badlapur,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0
11100000,1310,Badlapur,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1
3500000,690,Badlapur,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0
14000000,671,Badlapur,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1
22000000,1650,Badlapur,3,0,1,1,1,1,1,1,1,1,1,0,0,1,1
14500000,1360,Badlapur,2,0,1,1,1,0,1,1,1,0,0,0,0,1,1
25000000,1600,Badlapur,3,0,1,1,1,0,1,1,1,1,1,0,1,1,1
11500000,1250,Badlapur,2,0,1,1,1,0,1,1,1,0,1,0,1,1,1
4000000,750,Badlapur,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0
2500000,450,Badlapur,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2300000,410,Badlapur,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
45000000,1168,Badlapur,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5700000,516,Badlapur,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9600000,900,Badlapur,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0
2010000,600,Badlapur,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0
2005000,575,Badlapur,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0
2548000,675,Badlapur,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0
2492000,660,Badlapur,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0
2418000,640,Badlapur,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0
2400000,690,Badlapur,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1
21700000,900,Badlapur,2,1,0,1,1,1,1,0,0,0,0,0,0,0,0
16700000,1150,Badlapur,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0
2900000,350,Badlapur,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
11500000,950,Badlapur,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0
4000000,620,Badlapur,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
6400000,980,Badlapur,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
6900000,950,Badlapur,2,0,1,1,1,1,1,0,1,0,0,0,0,0,1
7500000,890,Badlapur,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
5425000,619,Badlapur,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
5700000,710,Badlapur,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0
7100000,887,Badlapur,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
7800000,1005,Badlapur,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
5900000,950,Badlapur,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
6200000,660,Badlapur,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
5500000,650,Badlapur,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
5000000,650,Badlapur,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
4050000,638,Badlapur,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
5050000,675,Badlapur,2,0,1,0,1,1,1,0,1,0,0,0,0,0,0
7400000,890,Badlapur,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
6800000,1006,Badlapur,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
3000000,420,Badlapur,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0
5200000,850,Badlapur,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
6700000,1005,Badlapur,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
6900000,900,Badlapur,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
7950000,940,Badlapur,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
5460000,620,Badlapur,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
4950000,650,Badlapur,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
7000000,1000,Badlapur,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
8575000,1100,Badlapur,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
4800000,600,Badlapur,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
2700000,350,Badlapur,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
7900000,940,Badlapur,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
36000000,900,Badlapur,2,0,0,1,1,1,0,0,0,0,0,0,1,0,0
35000000,700,Badlapur,2,0,0,1,1,0,1,1,0,1,1,0,0,0,0
30000000,850,Badlapur,2,0,0,0,1,1,1,0,0,1,0,0,0,0,0
35000000,800,Badlapur,2,0,0,0,0,0,1,1,0,1,0,0,1,0,1
35000000,800,Badlapur,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2100000,770,Badlapur,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14500000,989,Badlapur,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
14900000,1550,Badlapur,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3700000,550,Badlapur,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2700000,416,Badlapur,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3850000,510,Badlapur,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0
2850000,305,Badlapur,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0
12100000,1251,Badlapur,2,0,1,1,1,1,1,1,1,1,1,0,0,1,1
6800000,989,Badlapur,2,0,1,1,1,1,1,1,1,1,1,0,0,1,1
6000000,850,Badlapur,2,0,1,1,1,1,1,0,1,0,0,0,0,1,1
6850000,989,Badlapur,2,0,1,1,1,1,1,1,1,1,1,0,0,1,1
5500000,900,Badlapur,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0
9200000,1500,Badlapur,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0
5000000,650,Badlapur,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
5200000,580,Badlapur,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0
5200000,1070,Badlapur,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1
5800000,540,Badlapur,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0
6200000,1135,Badlapur,2,1,0,1,1,1,1,0,0,1,0,0,1,0,0
27500000,3000,Badlapur,4,0,1,1,1,1,1,1,1,1,1,1,0,1,1
15500000,1500,Badlapur,3,0,0,1,1,0,1,1,1,1,1,0,0,1,1
13799999,1440,Badlapur,2,0,1,1,1,0,1,1,1,1,1,0,0,1,1
3400000,704,Badlapur,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0
3500000,688,Badlapur,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0
5200000,667,Badlapur,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0
2400000,625,Badlapur,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0
4900000,650,Badlapur,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0
4500000,610,Badlapur,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0
14500000,1560,Badlapur,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8200000,1150,Badlapur,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0
29500000,2130,Badlapur,3,0,1,1,1,1,1,1,0,1,1,1,1,1,1
4900000,665,Badlapur,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
5000000,1155,Badlapur,2,1,0,1,1,1,1,1,0,0,1,0,1,1,0
5300000,1120,Badlapur,2,1,1,1,1,1,1,1,0,0,1,0,1,1,1
7000000,1000,Badlapur,2,1,0,1,1,1,1,1,1,1,1,1,0,1,0
3588000,690,Badlapur,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
3800000,655,Badlapur,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0
3500000,655,Badlapur,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0
3700000,650,Badlapur,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0
8500000,1220,Badlapur,2,1,1,1,1,1,1,1,0,1,1,1,0,1,1
4900000,700,Badlapur,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0
5400000,547,Badlapur,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0
60100000,1435,Badlapur,3,1,1,1,1,0,1,0,0,1,0,0,0,1,1
3000000,650,Badlapur,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0
3650000,665,Badlapur,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
4200000,690,Badlapur,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0
3001000,675,Badlapur,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0
6800000,1250,Badlapur,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
3300000,625,Badlapur,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0
2850000,530,Badlapur,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0
2100000,395,Badlapur,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0
6300000,1090,Badlapur,2,1,0,1,1,1,1,0,0,1,1,1,0,1,0
6400000,1010,Badlapur,2,1,0,1,1,1,1,0,0,1,1,1,0,1,0
17500000,1750,Bhayandar,3,0,1,1,1,1,1,1,1,1,1,1,0,1,1
9400000,1240,Bhayandar,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1
16500000,1560,Bhayandar,3,0,1,1,1,1,1,1,1,1,1,1,0,1,1
3700000,640,Bhayandar,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2700000,350,Bhayandar,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
8000000,1050,Bhayandar,2,0,1,1,1,1,1,0,1,1,1,1,0,1,1
22000000,1770,Bhayandar,3,0,1,1,1,1,1,1,1,0,1,0,1,1,1
10200000,1230,Bhayandar,2,0,1,1,1,0,1,1,1,0,1,0,0,1,1
3100000,450,Bhayandar,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
5500000,655,Bhayandar,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1
32799999,780,Bhayandar,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0
11000000,550,Bhayandar,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12000000,510,Bhayandar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17000000,1270,Bhayandar,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2900000,558,Bhayandar,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0
36100000,1237,Bhayandar,3,1,1,1,1,0,1,1,0,0,1,1,0,1,1
3682000,715,Bhayandar,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0
11600000,1179,Bhayandar,2,1,1,1,1,1,1,1,1,1,0,1,0,1,1
2100000,495,Bhayandar,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
2700000,570,Bhayandar,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
3600000,575,Bhayandar,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2865000,675,Bhayandar,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
2374000,634,Bhayandar,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0
6000000,1010,Bhayandar,2,1,0,1,1,1,1,0,0,1,1,1,0,1,0
4000000,568,Bhayandar,2,1,1,1,1,1,1,1,0,1,1,0,0,1,0
7500000,1107,Bhayandar,3,1,0,1,1,0,1,0,0,0,1,0,0,0,0
2580000,605,Bhayandar,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1
3594000,850,Bhayandar,2,1,1,1,1,0,1,1,0,1,1,1,0,1,1
5760000,778,Bhayandar,2,1,0,1,1,1,1,1,0,0,1,0,0,0,0
6952000,802,Bhayandar,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1
2451000,570,Bhayandar,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1
6137000,829,Bhayandar,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1
5600000,710,Bhayandar,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
8600000,1227,Bhayandar,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1
8100000,1108,Bhayandar,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1
8100000,1032,Bhayandar,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1
7500000,985,Bhayandar,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1
6800000,880,Bhayandar,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1
6200000,829,Bhayandar,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1
5600000,802,Bhayandar,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1
6000000,709,Bhiwandi,2,1,1,1,1,1,1,1,1,1,1,1,0,1,0
4100000,534,Bhiwandi,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
4800000,965,Bhiwandi,2,1,0,1,1,1,1,1,0,1,1,0,0,0,0
3700000,730,Bhiwandi,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0
4600000,930,Bhiwandi,2,1,0,1,1,1,1,1,0,1,1,1,0,1,0
3350000,650,Bhiwandi,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0
85000000,2350,Bhiwandi,4,0,1,1,1,1,1,1,1,1,1,1,0,1,1
6500000,650,Bhiwandi,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
18000000,1462,Bhiwandi,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1
8500000,676,Bhiwandi,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
125000000,2904,Bhiwandi,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80000000,1500,Bhiwandi,2,0,0,0,1,1,1,0,0,1,0,0,1,0,0
28800000,1638,Bhiwandi,3,1,1,1,1,0,1,1,1,0,1,0,0,1,1
30000000,1701,Bhiwandi,3,1,1,1,1,0,1,1,1,0,1,0,0,1,1
45100000,2376,Bhiwandi,3,1,1,1,1,0,1,1,1,0,1,0,0,1,1
39200000,2061,Bhiwandi,3,1,1,1,1,0,1,1,1,0,1,0,0,1,1
25400000,1431,Bhiwandi,2,1,1,1,1,0,1,1,1,0,1,0,0,1,1
15200000,1050,Bhiwandi,2,1,1,1,1,0,1,1,1,1,1,1,0,1,0
20000000,1260,Bhiwandi,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
29000000,1404,Bhiwandi,2,1,1,1,1,1,1,1,1,1,0,1,0,1,1
30000000,1200,Bhiwandi,3,1,1,1,0,0,1,1,1,0,1,1,0,1,1
46500000,1413,Bhiwandi,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1
33400000,2016,Bhiwandi,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
2035000,574,Bhiwandi,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1
8500000,507,Bhiwandi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12500000,1151,Bhiwandi,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
6600000,550,Bhiwandi,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
6900000,565,Bhiwandi,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
6700000,556,Boisar,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
3000000,950,Boisar,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
4500000,600,Boisar,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
5300000,600,Boisar,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
3000000,600,Boisar,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
4500000,800,Boisar,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
5300000,275,Boisar,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
10500000,1050,Boisar,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
10000000,1155,Boisar,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
16000000,1350,Boisar,2,0,1,0,1,1,1,0,1,0,0,0,0,0,0
17000000,1760,Boisar,3,0,0,1,1,1,1,0,1,0,0,0,0,0,0
11700000,1650,Boisar,3,0,1,0,1,1,1,0,0,0,0,0,0,0,0
7500000,725,Boisar,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0
23000000,1300,Boisar,3,0,1,1,1,0,1,0,1,0,0,0,0,1,1
3000000,275,Boisar,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
2000000,275,Boisar,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
4500000,1065,Boisar,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
8500000,275,Boisar,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
3000000,530,Boisar,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
8800000,600,Boisar,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1
17000000,1245,Boisar,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
20700000,1257,Boisar,2,0,1,0,1,1,1,0,1,0,0,0,0,0,0
18000000,1175,Boisar,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0
17500000,1053,Boisar,2,0,1,0,1,1,1,0,1,0,0,0,0,0,0
18500000,1052,Boisar,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
3874000,730,Boisar,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0
8500000,650,Boisar,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
9600000,650,Boisar,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
10800000,650,Boisar,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
18500000,1050,Boisar,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
21000000,1250,Boisar,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
15000000,1050,Boisar,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
21000000,1150,Boisar,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
30000000,1450,Boisar,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
27000000,1550,Boisar,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
22100000,1075,Boisar,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
18500000,1350,Boisar,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
10500000,650,Boisar,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
16500000,1050,Boisar,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
28500000,1350,Boisar,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
28000000,1650,Boisar,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
19000000,1050,Boisar,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
18800000,1350,Boisar,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
27000000,1650,Boisar,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
15000000,950,Boisar,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
24000000,1300,Boisar,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
11200000,600,Boisar,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
19000000,1165,Boisar,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
27500000,1357,Boisar,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
23000000,1500,Boisar,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
10000000,650,Boisar,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
17000000,1050,Boisar,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
15500000,1050,Boisar,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
14500000,950,Boisar,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
20500000,1150,Boisar,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
22500000,1100,Boisar,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
26500000,1450,Boisar,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
23000000,1100,Boisar,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
18000000,1350,Boisar,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
19000000,1350,Boisar,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
29000000,1650,Boisar,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
16500000,1050,Borivali,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
19000000,1150,Borivali,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
20500000,1050,Borivali,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
9800000,585,Borivali,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
21000000,1250,Borivali,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
14500000,950,Borivali,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
18000000,1050,Borivali,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
28200000,1170,Borivali,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
26400000,1014,Borivali,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
16800000,764,Borivali,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
18600000,820,Borivali,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
17500000,1050,Borivali,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
26000000,1350,Borivali,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
28000000,1350,Borivali,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
10900000,654,Borivali,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
7400000,400,Borivali,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
7300000,450,Borivali,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
